;document_id;courier_id;year;record_number;pages;catalogue_title;authors;filename;document_name;n_raw_tokens
227;227;73912;1949;73918;[3];UNESCO maps vast programme on human rights;;1949_073912_73918.txt;1949_073912_73918;623
228;228;73912;1949;73919;[3];UNESCO sets up priority system for 1949 work;;1949_073912_73919.txt;1949_073912_73919;411
229;229;73912;1949;73920;[3];"France, Ecuador become first nations to adopt ""Human Rights Day""";;1949_073912_73920.txt;1949_073912_73920;441
230;230;73912;1949;73921;[4];A Manifesto of the International Music Fund;;1949_073912_73921.txt;1949_073912_73921;1043
231;231;73912;1949;73922;[4];Musicologists create World Council;;1949_073912_73922.txt;1949_073912_73922;492
232;232;73912;1949;73923;[5];These are children of Europe: dismal serenade;;1949_073912_73923.txt;1949_073912_73923;113
233;233;73912;1949;73925;[6, 7, 8];Somewhere in Europe: a photographer highlights the drama of post-war youngsters;;1949_073912_73925.txt;1949_073912_73925;1309
234;234;73912;1949;73926;[9, 11];Teen-age 'républicains' plug for world federation;;1949_073912_73926.txt;1949_073912_73926;1115
235;235;73912;1949;73927;[9, 11];What is being done to heal the wounds?;Pile, W.D.;1949_073912_73927.txt;1949_073912_73927;1147
236;236;73912;1949;73929;[10];Indian demographer looks at world population problems;Chandrasekhar, Sripati;1949_073912_73929.txt;1949_073912_73929;1026
237;237;73912;1949;73930;[10];Humanists set up international body with UNESCO support;;1949_073912_73930.txt;1949_073912_73930;591
238;238;73912;1949;73931;[10];U.S. Conference to stress group, individual action for UNESCO;;1949_073912_73931.txt;1949_073912_73931;590
239;239;73912;1949;73932;[11];A New Zealander views UNESCO educational missions;Beeby, Clarence Edward;1949_073912_73932.txt;1949_073912_73932;1389
240;240;73912;1949;73934;[12];The Case against and for 'comic books';;1949_073912_73934.txt;1949_073912_73934;725
241;241;73912;1949;73935;[12];Did your local radio carry this news?;;1949_073912_73935.txt;1949_073912_73935;536
242;242;73938;1949;73939;[1, 7];The Internationalist;Bohr, Niels;1949_073938_73939.txt;1949_073938_73939;1057
243;243;73938;1949;73940;[2];Is a world council of philosophy really necessary?;Fawtier, Robert;1949_073938_73940.txt;1949_073938_73940;1342
244;244;73938;1949;73942;[2];UNESCO reports education needs of M.E. refugees;;1949_073938_73942.txt;1949_073938_73942;217
245;245;73938;1949;73943;[3];Book Coupon Scheme proving a success;;1949_073938_73943.txt;1949_073938_73943;852
246;246;73938;1949;73944;[3];Canada, United States set up book exchange centres;Zuckerman, J.;1949_073938_73944.txt;1949_073938_73944;567
247;247;73938;1949;73945;[4];University of the Air: radio organizations agree on plans for series of world university programmes to start next October;;1949_073938_73945.txt;1949_073938_73945;572
248;248;73938;1949;73946;[4];At Paris headquarters UNESCO initiates fortnightly student evening discussions;;1949_073938_73946.txt;1949_073938_73946;194
249;249;73938;1949;73947;[4];67 Nations discuss future of short-wave frequencies;;1949_073938_73947.txt;1949_073938_73947;517
250;250;73938;1949;73948;[9, 10, 11];The Mission of UNESCO;;1949_073938_73948.txt;1949_073938_73948;7019
251;251;73938;1949;73949;[5];The Voluntary work camp: a rewarding adventure for peace with youngsters from many lands;;1949_073938_73949.txt;1949_073938_73949;1257
252;252;73938;1949;73950;[6];W.H.O. stresses importance of joint action with UNESCO;Handler, Joseph;1949_073938_73950.txt;1949_073938_73950;888
253;253;73938;1949;73951;[6];Benefits to man-in-street seen in world medical council;;1949_073938_73951.txt;1949_073938_73951;380
254;254;73938;1949;73952;[6];Over 3,000 to attend UNESCO conference in US this month;;1949_073938_73952.txt;1949_073938_73952;252
255;255;73938;1949;73953;[7];The Scientist;Compton, A.H.;1949_073938_73953.txt;1949_073938_73953;917
256;256;73938;1949;73954;[7];Seeker after peace;Hadamard, Jacques;1949_073938_73954.txt;1949_073938_73954;750
257;257;73938;1949;73955;[8];Cleaning up China's illiteracy: the story of the 'Little teacher' system as it works in Shangai;Koo, Portia;1949_073938_73955.txt;1949_073938_73955;2032
258;258;73938;1949;380014;[12];Torres Bodet's Sorbonne address on declaration of human rights;Torres Bodet, Jaimes;1949_073938_380014.txt;1949_073938_380014;2264
259;259;73956;1949;73957;[1, 2];Thousands join in UNESCO rally at Cleveland;;1949_073956_73957.txt;1949_073956_73957;781
260;260;73956;1949;73958;[2];Care' to ship books to schools, libraries;;1949_073956_73958.txt;1949_073956_73958;400
261;261;73956;1949;73960;[3, 4];UNESCO: a personal faith;;1949_073956_73960.txt;1949_073956_73960;4177
262;262;73956;1949;73961;[5];Food and people;;1949_073956_73961.txt;1949_073956_73961;919
263;263;73956;1949;73962;[6, 7, 8, 9];The Double crisis;Huxley, Aldous;1949_073956_73962.txt;1949_073956_73962;3272
264;264;73956;1949;73963;[7, 8];The Way out;Russell, John;1949_073956_73963.txt;1949_073956_73963;2407
265;265;73956;1949;73964;[9];Population problems of India and Pakistan;Chandrasekhar, Sripati;1949_073956_73964.txt;1949_073956_73964;1598
266;266;73956;1949;73965;[10];Hamlet's castle prepares for adult education meeting;;1949_073956_73965.txt;1949_073956_73965;785
267;267;73956;1949;73966;[10];Siam making all-out drive to improve school system;Orata, Pedro T.;1949_073956_73966.txt;1949_073956_73966;962
268;268;73956;1949;73967;[11];UNESCO sponsors history of science publications;Pelseneer, Jean;1949_073956_73967.txt;1949_073956_73967;705
269;269;73956;1949;73968;[11];Health experts set up World Medical Council;Handler, Joseph;1949_073956_73968.txt;1949_073956_73968;1147
270;270;73956;1949;73969;[12];Masaccio: a portfolio of high quality colour reproductions;;1949_073956_73969.txt;1949_073956_73969;442
271;271;73956;1949;380015;[1, 2];UNESCO can aid U.N Plan for under-developed areas, Torres Bodet says;;1949_073956_380015.txt;1949_073956_380015;1058
272;272;73970;1949;73971;[2];Geography for world understanding;;1949_073970_73971.txt;1949_073970_73971;287
273;273;73970;1949;73972;[3, 4];Teachers hold key to UNESCO aims', Director-General states;;1949_073970_73972.txt;1949_073970_73972;1318
274;274;73970;1949;73973;[3];Four zones of Germany to profit from UNESCO-created book centre;;1949_073970_73973.txt;1949_073970_73973;453
275;275;73970;1949;73974;[3];New literacy drives launched in America;;1949_073970_73974.txt;1949_073970_73974;323
276;276;73970;1949;73975;[4];Paris educators' conference stresses world point of view;;1949_073970_73975.txt;1949_073970_73975;658
277;277;73970;1949;73976;[4];Summer camp for war orphans to open in France;;1949_073970_73976.txt;1949_073970_73976;181
278;278;73970;1949;73977;[4];Grass roots' internationalism achieves positive results: Wichita-Orleans;;1949_073970_73977.txt;1949_073970_73977;1150
279;279;73970;1949;73978;[5];India in the world today;;1949_073970_73978.txt;1949_073970_73978;1105
280;280;73970;1949;73979;[6];Nai talim': the Gandhi method of 'education for life';Kabir, Humayun;1949_073970_73979.txt;1949_073970_73979;1024
281;281;73970;1949;73980;[6, 7];Indian literatures and the impact of the West;Dhingra, Baldoon;1949_073970_73980.txt;1949_073970_73980;1098
282;282;73970;1949;73982;[6, 7];Rabindranath Tagore: sentinel of the East;;1949_073970_73982.txt;1949_073970_73982;1186
283;283;73970;1949;73983;[7, 9];Scientific strides of modern India: towards industrialization;Sen, S.N.;1949_073970_73983.txt;1949_073970_73983;940
284;284;73970;1949;73984;[7];System of 'untouchables' abolished;;1949_073970_73984.txt;1949_073970_73984;255
285;285;73970;1949;73985;[8];The Artistic revival in India: music, the dance, painting;Rao, Raja;1949_073970_73985.txt;1949_073970_73985;856
286;286;73970;1949;73986;[8];Contemporary Indian films for international understanding;Abbas, Kwaja Ahmad;1949_073970_73986.txt;1949_073970_73986;1039
287;287;73970;1949;73987;[9];Population problems of India and Pakistan;Chandrasekhar, Sripati;1949_073970_73987.txt;1949_073970_73987;1413
288;288;73970;1949;73988;[10, 12];More newsprint production urged;;1949_073970_73988.txt;1949_073970_73988;2953
289;289;73970;1949;73989;[10];World radio caravan' proposed for UNESCO;;1949_073970_73989.txt;1949_073970_73989;238
290;290;73970;1949;73991;[10];D. Schneider, C. a Prato named to key UNESCO posts;;1949_073970_73991.txt;1949_073970_73991;531
291;291;73970;1949;73992;[11];What is 'democracy'?;;1949_073970_73992.txt;1949_073970_73992;2406
292;292;73993;1949;73994;[3];Experts review UNESCO Programme in Germany, suggest expansion;;1949_073993_73994.txt;1949_073993_73994;1410
293;293;73993;1949;73995;[3, 9];Major campaign to cut frontier barriers to education exchange;Behrstock, Julian;1949_073993_73995.txt;1949_073993_73995;1055
294;294;73993;1949;73996;[4];Preservation of nature;Gille, Alain;1949_073993_73996.txt;1949_073993_73996;1432
295;295;73993;1949;74002;[5, 6, 7, 8, 9];The Rebirth of a valley: how the peasants of Marbial helped make the Haiti Pilot Project a success;;1949_073993_74002.txt;1949_073993_74002;411
296;296;73993;1949;74003;[6, 7, 8];The Story of the Haiti 'Pilot Project';;1949_073993_74003.txt;1949_073993_74003;4861
297;297;73993;1949;74006;[9];UNESCO review;;1949_073993_74006.txt;1949_073993_74006;1002
298;298;73993;1949;74007;[10];A French foreign legionnaire and Paris 'dead-end' kids;;1949_073993_74007.txt;1949_073993_74007;1420
299;299;73993;1949;74009;[11];The Librarians join hands: a new venture in world publications exchanges;;1949_073993_74009.txt;1949_073993_74009;1115
300;300;73993;1949;74010;[11];UNESCO book shelf;;1949_073993_74010.txt;1949_073993_74010;368
301;301;73993;1949;74011;[12];World 'Cité des arts' to be created in heart of Paris;;1949_073993_74011.txt;1949_073993_74011;1357
302;302;73993;1949;74012;[12];UNESCO prepares Chopin 'memorial';;1949_073993_74012.txt;1949_073993_74012;261
303;303;73993;1949;380016;[1, 2];$85,000,000 proposed by UN for technical development plan;;1949_073993_380016.txt;1949_073993_380016;2267
304;304;74013;1949;74014;[1];UNESCO Board votes emergency aid for Greek refugee children;;1949_074013_74014.txt;1949_074013_74014;651
305;305;74013;1949;74015;[1, 2];UNESCO creates Regional Office in western hemisphere;;1949_074013_74015.txt;1949_074013_74015;1529
306;306;74013;1949;74016;[2];A Blueprint of directives;;1949_074013_74016.txt;1949_074013_74016;781
307;307;74013;1949;74017;[3];The School-bell in the wilderness: aid to Middle East refugee schools;Vliet, W. van;1949_074013_74017.txt;1949_074013_74017;1097
308;308;74013;1949;74018;[3];UNESCO sponsors camp schools for Middle East refugee children;;1949_074013_74018.txt;1949_074013_74018;414
309;309;74013;1949;74019;[4];UNESCO to start Feature Service for world press on July 15;;1949_074013_74019.txt;1949_074013_74019;858
310;310;74013;1949;74020;[4];School broadcasting: experts urge creation of UNESCO world information centre;;1949_074013_74020.txt;1949_074013_74020;833
311;311;74013;1949;74021;[5, 8];Adult education;Lombard, Robert|Bloch-Michel, Jean;1949_074013_74021.txt;1949_074013_74021;1562
312;312;74013;1949;74022;[6, 8];100 years of the Danish folk high school movement;Frisch, Hartvig;1949_074013_74022.txt;1949_074013_74022;2221
313;313;74013;1949;74023;[6, 7];Adult education and the future of our civilization;;1949_074013_74023.txt;1949_074013_74023;3327
314;314;74013;1949;74024;[9];A Problem of vital concern to all scientists...;;1949_074013_74024.txt;1949_074013_74024;1071
315;315;74013;1949;74025;[9];The Role of scientific abstracting journals;Flynn, John E.;1949_074013_74025.txt;1949_074013_74025;778
316;316;74013;1949;74026;[10, 11];UNESCO maps aid plan for 'backward' areas;;1949_074013_74026.txt;1949_074013_74026;3351
317;317;74013;1949;74027;[11];The Latin American struggle against illiteracy;;1949_074013_74027.txt;1949_074013_74027;741
318;318;74013;1949;74028;[12];The Story of Antonio Arango: a UNESCO 'Food and people' pamphlet;Nannetti, Guillermo;1949_074013_74028.txt;1949_074013_74028;2036
319;319;74029;1949;74030;[1];UNESCO salutes Goethe's memory;;1949_074029_74030.txt;1949_074029_74030;932
320;320;74029;1949;74031;[2];Public education conference meets at Geneva;;1949_074029_74031.txt;1949_074029_74031;1911
321;321;74029;1949;74032;[3];"I.T.I. Congress meets: ""the theatre is a living force""";;1949_074029_74032.txt;1949_074029_74032;1102
322;322;74029;1949;74033;[3];Film star with Unescan outlook visits the 'Courier': Myrna Loy says...;;1949_074029_74033.txt;1949_074029_74033;979
323;323;74029;1949;74034;[4];Young scientists shake hands across the borders;;1949_074029_74034.txt;1949_074029_74034;847
324;324;74029;1949;74035;[4, 9];Education and natural resources;Scott, David;1949_074029_74035.txt;1949_074029_74035;1198
325;325;74029;1949;74036;[5, 6, 7, 8];Popularization of science;;1949_074029_74036.txt;1949_074029_74036;408
326;326;74029;1949;74037;[5];The Choice for man: a good life or an unhappy death;Davis, Watson;1949_074029_74037.txt;1949_074029_74037;740
327;327;74029;1949;74039;[5, 8];We must increase the dosage of science;Talice, Rodolfo;1949_074029_74039.txt;1949_074029_74039;600
328;328;74029;1949;74040;[6];Lord Boyd-Orr helped to make an A1 nation;Calder, Ritchie;1949_074029_74040.txt;1949_074029_74040;867
329;329;74029;1949;74041;[7];Emotionalism in science;;1949_074029_74041.txt;1949_074029_74041;236
330;330;74029;1949;74042;[6, 7];More use must be made of the public cinema;Elton, Arthur|Road, Sinclair;1949_074029_74042.txt;1949_074029_74042;599
331;331;74029;1949;74043;[7, 8];The Role of cheap books;Crammer, J.L.;1949_074029_74043.txt;1949_074029_74043;1136
332;332;74029;1949;74045;[8];Science through television opens a new field;Weston, R. Mc V.;1949_074029_74045.txt;1949_074029_74045;641
333;333;74029;1949;74046;[9];Boys' town in Italy;;1949_074029_74046.txt;1949_074029_74046;1277
334;334;74029;1949;74047;[9];Czech five-year plan for culture;;1949_074029_74047.txt;1949_074029_74047;385
335;335;74029;1949;74049;[10];Economic and Social Council approves UNESCO report;;1949_074029_74049.txt;1949_074029_74049;1698
336;336;74029;1949;74050;[11];Goethe and Germany;Croce, Benedetto;1949_074029_74050.txt;1949_074029_74050;1117
337;337;74029;1949;74051;[11];The Complete man;Spender, Stephen|Romains, Jules;1949_074029_74051.txt;1949_074029_74051;409
338;338;74029;1949;74052;[12];Colour reproduction: UNESCO's first travelling exhibition;;1949_074029_74052.txt;1949_074029_74052;444
339;339;74029;1949;74053;[12];Edvard Munch;Lardera, Berto;1949_074029_74053.txt;1949_074029_74053;407
340;340;74029;1949;74054;[12];Art critics meet at UNESCO House;;1949_074029_74054.txt;1949_074029_74054;296
341;341;74055;1949;74056;[2];Food from the sea;Lind, Lars;1949_074055_74056.txt;1949_074055_74056;828
342;342;74055;1949;74058;[2];Most of the world: an American survey;Carter, William D.;1949_074055_74058.txt;1949_074055_74058;568
343;343;74055;1949;74059;[3];U.N. Technical aid plan approved by ECOSOC;;1949_074055_74059.txt;1949_074055_74059;850
344;344;74055;1949;74060;[3];Economic Council reviews UNESCO aid proposals;;1949_074055_74060.txt;1949_074055_74060;591
345;345;74055;1949;74061;[4];Technical aid to underdeveloped countries;;1949_074055_74061.txt;1949_074055_74061;1770
346;346;74055;1949;74062;[5];A Letter from Quitandinha;Nannetti, Guillermo;1949_074055_74062.txt;1949_074055_74062;839
347;347;74055;1949;74063;[5];Classical studies and UNESCO;Hoeg, Carsten;1949_074055_74063.txt;1949_074055_74063;879
348;348;74055;1949;74065;[6];A Thousand years ago... Avicenna Persian scientist and philosopher, brought knowledge to the West;Aboussouan, Camille;1949_074055_74065.txt;1949_074055_74065;1118
349;349;74055;1949;74066;[7];Mass communication: experts review technical needs of press, film and radio;;1949_074055_74066.txt;1949_074055_74066;619
350;350;74055;1949;74067;[7, 8];Remove the barriers;Behrstock, Julian;1949_074055_74067.txt;1949_074055_74067;672
351;351;74055;1949;74068;[7];Famine threatens man;Duberg, Peter;1949_074055_74068.txt;1949_074055_74068;364
352;352;74055;1949;74069;[8];UNESCO Features: a world press service;;1949_074055_74069.txt;1949_074055_74069;768
353;353;74055;1949;74070;[8];UNESCO on the air;;1949_074055_74070.txt;1949_074055_74070;559
354;354;74055;1949;74071;[9];Human rights: UNESCO exhibition in Paris;;1949_074055_74071.txt;1949_074055_74071;294
